areaCode,areaName,areaType,date,cumVaccinationCompleteCoverageByVaccinationDatePercentage,,,,,,,
E12000004,East Midlands,region,7/6/21,56.5,,,,,,,
E12000004,East Midlands,region,7/5/21,56.4,,,,,,,
E12000004,East Midlands,region,7/4/21,56.3,,,,,,,
E12000004,East Midlands,region,7/3/21,56.1,,,,,,,
E12000004,East Midlands,region,7/2/21,55.8,,,,,,,
E12000004,East Midlands,region,7/1/21,55.6,,,,,,,
E12000004,East Midlands,region,6/30/21,55.4,,,,,,,
E12000004,East Midlands,region,6/29/21,55.2,,,,,,,
E12000004,East Midlands,region,6/28/21,55,,,,,,,
E12000004,East Midlands,region,6/27/21,54.9,,,,,,,
E12000004,East Midlands,region,6/26/21,54.7,,,,,,,
E12000004,East Midlands,region,6/25/21,54.4,,,,,,,
E12000004,East Midlands,region,6/24/21,54.2,,,,,,,
E12000004,East Midlands,region,6/23/21,54,,,,,,,
E12000004,East Midlands,region,6/22/21,53.8,,,,,,,
E12000004,East Midlands,region,6/21/21,53.6,,,,,,,
E12000004,East Midlands,region,6/20/21,53.4,,,,,,,
E12000004,East Midlands,region,6/19/21,53.3,,,,,,,
E12000004,East Midlands,region,6/18/21,53,,,,,,,
E12000004,East Midlands,region,6/17/21,52.7,,,,,,,
E12000004,East Midlands,region,6/16/21,52.4,,,,,,,
E12000004,East Midlands,region,6/15/21,52.1,,,,,,,
E12000004,East Midlands,region,6/14/21,51.9,,,,,,,
E12000004,East Midlands,region,6/13/21,51.6,,,,,,,
E12000004,East Midlands,region,6/12/21,51.2,,,,,,,
E12000004,East Midlands,region,6/11/21,50.5,,,,,,,
E12000004,East Midlands,region,6/10/21,50,,,,,,,
E12000004,East Midlands,region,6/9/21,49.5,,,,,,,
E12000004,East Midlands,region,6/8/21,48.9,,,,,,,
E12000004,East Midlands,region,6/7/21,48.4,,,,,,,
E12000004,East Midlands,region,6/6/21,47.9,,,,,,,
E12000004,East Midlands,region,6/5/21,47.1,,,,,,,
E12000004,East Midlands,region,6/4/21,46,,,,,,,
E12000004,East Midlands,region,6/3/21,45.3,,,,,,,
E12000004,East Midlands,region,6/2/21,44.5,,,,,,,
E12000004,East Midlands,region,6/1/21,43.8,,,,,,,
E12000004,East Midlands,region,5/31/21,43.2,,,,,,,
E12000004,East Midlands,region,5/30/21,42.8,,,,,,,
E12000004,East Midlands,region,5/29/21,42.4,,,,,,,
E12000004,East Midlands,region,5/28/21,41.5,,,,,,,
E12000004,East Midlands,region,5/27/21,40.7,,,,,,,
E12000004,East Midlands,region,5/26/21,40,,,,,,,
E12000004,East Midlands,region,5/25/21,39.4,,,,,,,
E12000004,East Midlands,region,5/24/21,38.7,,,,,,,
E12000004,East Midlands,region,5/23/21,38.2,,,,,,,
E12000004,East Midlands,region,5/22/21,37.7,,,,,,,
E12000004,East Midlands,region,5/21/21,36.8,,,,,,,
E12000004,East Midlands,region,5/20/21,36.1,,,,,,,
E12000004,East Midlands,region,5/19/21,35.4,,,,,,,
E12000004,East Midlands,region,5/18/21,34.9,,,,,,,
E12000004,East Midlands,region,5/17/21,34.3,,,,,,,
E12000004,East Midlands,region,5/16/21,33.8,,,,,,,
E12000004,East Midlands,region,5/15/21,33.4,,,,,,,
E12000004,East Midlands,region,5/14/21,32.6,,,,,,,
E12000004,East Midlands,region,5/13/21,31.9,,,,,,,
E12000004,East Midlands,region,5/12/21,31.1,,,,,,,
E12000004,East Midlands,region,5/11/21,30.2,,,,,,,
E12000004,East Midlands,region,5/10/21,29.5,,,,,,,
E12000004,East Midlands,region,5/9/21,29,,,,,,,
E12000004,East Midlands,region,5/8/21,28.6,,,,,,,
E12000004,East Midlands,region,5/7/21,27.7,,,,,,,
E12000004,East Midlands,region,5/6/21,26.9,,,,,,,
E12000004,East Midlands,region,5/5/21,26,,,,,,,
E12000004,East Midlands,region,5/4/21,25.3,,,,,,,
E12000004,East Midlands,region,5/3/21,24.9,,,,,,,
E12000004,East Midlands,region,5/2/21,24.5,,,,,,,
E12000004,East Midlands,region,5/1/21,24.1,,,,,,,
E12000004,East Midlands,region,4/30/21,23.4,,,,,,,
E12000004,East Midlands,region,4/29/21,22.7,,,,,,,
E12000004,East Midlands,region,4/28/21,21.9,,,,,,,
E12000004,East Midlands,region,4/27/21,21.2,,,,,,,
E12000004,East Midlands,region,4/26/21,20.5,,,,,,,
E12000004,East Midlands,region,4/25/21,20,,,,,,,
E12000004,East Midlands,region,4/24/21,19.4,,,,,,,
E12000004,East Midlands,region,4/23/21,18.5,,,,,,,
E12000004,East Midlands,region,4/22/21,17.7,,,,,,,
E12000004,East Midlands,region,4/21/21,16.9,,,,,,,
E12000004,East Midlands,region,4/20/21,16.1,,,,,,,
E12000004,East Midlands,region,4/19/21,15.5,,,,,,,
E12000004,East Midlands,region,4/18/21,15,,,,,,,
E12000004,East Midlands,region,4/17/21,14.6,,,,,,,
E12000004,East Midlands,region,4/16/21,13.8,,,,,,,
E12000004,East Midlands,region,4/15/21,13,,,,,,,
E12000004,East Midlands,region,4/14/21,12.2,,,,,,,
E12000004,East Midlands,region,4/13/21,11.6,,,,,,,
E12000004,East Midlands,region,4/12/21,11.2,,,,,,,
E12000004,East Midlands,region,4/11/21,10.8,,,,,,,
E12000004,East Midlands,region,4/10/21,10.4,,,,,,,
E12000004,East Midlands,region,4/9/21,9.7,,,,,,,
E12000004,East Midlands,region,4/8/21,8.9,,,,,,,
E12000004,East Midlands,region,4/7/21,8.1,,,,,,,
E12000004,East Midlands,region,4/6/21,7.4,,,,,,,
E12000004,East Midlands,region,4/5/21,7.2,,,,,,,
E12000004,East Midlands,region,4/4/21,7,,,,,,,
E12000004,East Midlands,region,4/3/21,6.9,,,,,,,
E12000004,East Midlands,region,4/2/21,6.6,,,,,,,
E12000004,East Midlands,region,4/1/21,6.2,,,,,,,
E12000004,East Midlands,region,3/31/21,5.5,,,,,,,
E12000004,East Midlands,region,3/30/21,5,,,,,,,
E12000004,East Midlands,region,3/29/21,4.7,,,,,,,
E12000004,East Midlands,region,3/28/21,4.4,,,,,,,
E12000004,East Midlands,region,3/27/21,4.2,,,,,,,
E12000004,East Midlands,region,3/26/21,3.9,,,,,,,
E12000004,East Midlands,region,3/25/21,3.5,,,,,,,
E12000004,East Midlands,region,3/24/21,3.1,,,,,,,
E12000004,East Midlands,region,3/23/21,2.7,,,,,,,
E12000004,East Midlands,region,3/22/21,2.5,,,,,,,
E12000004,East Midlands,region,3/21/21,2.4,,,,,,,
E12000004,East Midlands,region,3/20/21,2.4,,,,,,,
E12000004,East Midlands,region,3/19/21,2.3,,,,,,,
E12000004,East Midlands,region,3/18/21,2.2,,,,,,,
E12000004,East Midlands,region,3/17/21,2,,,,,,,
E12000004,East Midlands,region,3/16/21,1.9,,,,,,,
E12000004,East Midlands,region,3/15/21,1.8,,,,,,,
E12000004,East Midlands,region,3/14/21,1.7,,,,,,,
E12000004,East Midlands,region,3/13/21,1.7,,,,,,,
E12000004,East Midlands,region,3/12/21,1.6,,,,,,,
E12000004,East Midlands,region,3/11/21,1.5,,,,,,,
E12000004,East Midlands,region,3/10/21,1.4,,,,,,,
E12000004,East Midlands,region,3/9/21,1.4,,,,,,,
E12000004,East Midlands,region,3/8/21,1.3,,,,,,,
E12000004,East Midlands,region,3/7/21,1.2,,,,,,,
E12000004,East Midlands,region,3/6/21,1.2,,,,,,,
E12000004,East Midlands,region,3/5/21,1.2,,,,,,,
E12000004,East Midlands,region,3/4/21,1.1,,,,,,,
E12000004,East Midlands,region,3/3/21,1,,,,,,,
E12000004,East Midlands,region,3/2/21,0.9,,,,,,,
E12000004,East Midlands,region,3/1/21,0.9,,,,,,,
E12000004,East Midlands,region,2/28/21,0.9,,,,,,,
E12000004,East Midlands,region,2/27/21,0.8,,,,,,,
E12000004,East Midlands,region,2/26/21,0.8,,,,,,,
E12000004,East Midlands,region,2/25/21,0.7,,,,,,,
E12000004,East Midlands,region,2/24/21,0.7,,,,,,,
E12000004,East Midlands,region,2/23/21,0.7,,,,,,,
E12000004,East Midlands,region,2/22/21,0.6,,,,,,,
E12000004,East Midlands,region,2/21/21,0.6,,,,,,,
E12000004,East Midlands,region,2/20/21,0.6,,,,,,,
E12000004,East Midlands,region,2/19/21,0.6,,,,,,,
E12000004,East Midlands,region,2/18/21,0.6,,,,,,,
E12000004,East Midlands,region,2/17/21,0.6,,,,,,,
E12000004,East Midlands,region,2/16/21,0.6,,,,,,,
E12000004,East Midlands,region,2/15/21,0.6,,,,,,,
E12000004,East Midlands,region,2/14/21,0.6,,,,,,,
E12000004,East Midlands,region,2/13/21,0.6,,,,,,,
E12000004,East Midlands,region,2/12/21,0.6,,,,,,,
E12000004,East Midlands,region,2/11/21,0.6,,,,,,,
E12000004,East Midlands,region,2/10/21,0.6,,,,,,,
E12000004,East Midlands,region,2/9/21,0.5,,,,,,,
E12000004,East Midlands,region,2/8/21,0.5,,,,,,,
E12000004,East Midlands,region,2/7/21,0.5,,,,,,,
E12000004,East Midlands,region,2/6/21,0.5,,,,,,,
E12000004,East Midlands,region,2/5/21,0.5,,,,,,,
E12000004,East Midlands,region,2/4/21,0.5,,,,,,,
E12000004,East Midlands,region,2/3/21,0.5,,,,,,,
E12000004,East Midlands,region,2/2/21,0.5,,,,,,,
E12000004,East Midlands,region,2/1/21,0.5,,,,,,,
E12000004,East Midlands,region,1/31/21,0.5,,,,,,,
E12000004,East Midlands,region,1/30/21,0.5,,,,,,,
E12000004,East Midlands,region,1/29/21,0.5,,,,,,,
E12000004,East Midlands,region,1/28/21,0.5,,,,,,,
E12000004,East Midlands,region,1/27/21,0.5,,,,,,,
E12000004,East Midlands,region,1/26/21,0.5,,,,,,,
E12000004,East Midlands,region,1/25/21,0.5,,,,,,,
E12000004,East Midlands,region,1/24/21,0.5,,,,,,,
E12000004,East Midlands,region,1/23/21,0.5,,,,,,,
E12000004,East Midlands,region,1/22/21,0.5,,,,,,,
E12000004,East Midlands,region,1/21/21,0.5,,,,,,,
E12000004,East Midlands,region,1/20/21,0.5,,,,,,,
E12000004,East Midlands,region,1/19/21,0.5,,,,,,,
E12000004,East Midlands,region,1/18/21,0.5,,,,,,,
E12000004,East Midlands,region,1/17/21,0.5,,,,,,,
E12000004,East Midlands,region,1/16/21,0.5,,,,,,,
E12000004,East Midlands,region,1/15/21,0.5,,,,,,,
E12000004,East Midlands,region,1/14/21,0.5,,,,,,,
E12000004,East Midlands,region,1/13/21,0.5,,,,,,,
E12000004,East Midlands,region,1/12/21,0.5,,,,,,,
E12000004,East Midlands,region,1/11/21,0.5,,,,,,,
E12000004,East Midlands,region,1/10/21,0.5,,,,,,,
E12000004,East Midlands,region,1/9/21,0.4,,,,,,,
E12000004,East Midlands,region,1/8/21,0.4,,,,,,,
E12000004,East Midlands,region,1/7/21,0.3,,,,,,,
E12000004,East Midlands,region,1/6/21,0.2,,,,,,,
E12000004,East Midlands,region,1/5/21,0.1,,,,,,,
E12000004,East Midlands,region,1/4/21,0.1,,,,,,,
E12000004,East Midlands,region,1/3/21,0.1,,,,,,,
E12000005,West Midlands,region,10/10/21,69.3,,,,,,,
E12000005,West Midlands,region,10/9/21,69.3,,,,,,,
E12000005,West Midlands,region,10/8/21,69.2,,,,,,,
E12000005,West Midlands,region,10/7/21,69.2,,,,,,,
E12000005,West Midlands,region,10/6/21,69.2,,,,,,,
E12000005,West Midlands,region,10/5/21,69.1,,,,,,,
E12000005,West Midlands,region,10/4/21,69.1,,,,,,,
E12000005,West Midlands,region,10/3/21,69,,,,,,,
E12000005,West Midlands,region,10/2/21,69,,,,,,,
E12000005,West Midlands,region,10/1/21,68.9,,,,,,,
E12000005,West Midlands,region,9/30/21,68.9,,,,,,,
E12000005,West Midlands,region,9/29/21,68.8,,,,,,,
E12000005,West Midlands,region,9/28/21,68.8,,,,,,,
E12000005,West Midlands,region,9/27/21,68.7,,,,,,,
E12000005,West Midlands,region,9/26/21,68.7,,,,,,,
E12000005,West Midlands,region,9/25/21,68.6,,,,,,,
E12000005,West Midlands,region,9/24/21,68.6,,,,,,,
E12000005,West Midlands,region,9/23/21,68.5,,,,,,,
E12000005,West Midlands,region,9/22/21,68.4,,,,,,,
E12000005,West Midlands,region,9/21/21,68.4,,,,,,,
E12000005,West Midlands,region,9/20/21,68.3,,,,,,,
E12000005,West Midlands,region,9/19/21,68.2,,,,,,,
E12000005,West Midlands,region,9/18/21,68.1,,,,,,,
E12000005,West Midlands,region,9/17/21,68,,,,,,,
E12000005,West Midlands,region,9/16/21,67.9,,,,,,,
E12000005,West Midlands,region,9/15/21,67.8,,,,,,,
E12000005,West Midlands,region,9/14/21,67.7,,,,,,,
E12000005,West Midlands,region,9/13/21,67.6,,,,,,,
E12000005,West Midlands,region,9/12/21,67.5,,,,,,,
E12000005,West Midlands,region,9/11/21,67.4,,,,,,,
E12000005,West Midlands,region,9/10/21,67.3,,,,,,,
E12000005,West Midlands,region,9/9/21,67.1,,,,,,,
E12000005,West Midlands,region,9/8/21,67,,,,,,,
E12000005,West Midlands,region,9/7/21,66.9,,,,,,,
E12000005,West Midlands,region,9/6/21,66.7,,,,,,,
E12000005,West Midlands,region,9/5/21,66.6,,,,,,,
E12000005,West Midlands,region,9/4/21,66.5,,,,,,,
E12000005,West Midlands,region,9/3/21,66.3,,,,,,,
E12000005,West Midlands,region,9/2/21,66.1,,,,,,,
E12000005,West Midlands,region,9/1/21,65.9,,,,,,,
E12000005,West Midlands,region,8/31/21,65.7,,,,,,,
E12000005,West Midlands,region,8/30/21,65.5,,,,,,,
E12000005,West Midlands,region,8/29/21,65.5,,,,,,,
E12000005,West Midlands,region,8/28/21,65.3,,,,,,,
E12000005,West Midlands,region,8/27/21,65.1,,,,,,,
E12000005,West Midlands,region,8/26/21,64.9,,,,,,,
E12000005,West Midlands,region,8/25/21,64.6,,,,,,,
E12000005,West Midlands,region,8/24/21,64.4,,,,,,,
E12000005,West Midlands,region,8/23/21,64.2,,,,,,,
E12000005,West Midlands,region,8/22/21,64,,,,,,,
E12000005,West Midlands,region,8/21/21,63.9,,,,,,,
E12000005,West Midlands,region,8/20/21,63.5,,,,,,,
E12000005,West Midlands,region,8/19/21,63.3,,,,,,,
E12000005,West Midlands,region,8/18/21,63,,,,,,,
E12000005,West Midlands,region,8/17/21,62.7,,,,,,,
E12000005,West Midlands,region,8/16/21,62.5,,,,,,,
E12000005,West Midlands,region,8/15/21,62.3,,,,,,,
E12000005,West Midlands,region,8/14/21,62.2,,,,,,,
E12000005,West Midlands,region,8/13/21,61.9,,,,,,,
E12000005,West Midlands,region,8/12/21,61.7,,,,,,,
E12000005,West Midlands,region,8/11/21,61.3,,,,,,,
E12000005,West Midlands,region,8/10/21,61.1,,,,,,,
E12000005,West Midlands,region,8/9/21,60.9,,,,,,,
E12000005,West Midlands,region,8/8/21,60.7,,,,,,,
E12000005,West Midlands,region,8/7/21,60.5,,,,,,,
E12000005,West Midlands,region,8/6/21,60.2,,,,,,,
E12000005,West Midlands,region,8/5/21,60,,,,,,,
E12000005,West Midlands,region,8/4/21,59.8,,,,,,,
E12000005,West Midlands,region,8/3/21,59.5,,,,,,,
E12000005,West Midlands,region,8/2/21,59.4,,,,,,,
E12000005,West Midlands,region,8/1/21,59.2,,,,,,,
E12000005,West Midlands,region,7/31/21,59.1,,,,,,,
E12000005,West Midlands,region,7/30/21,58.8,,,,,,,
E12000005,West Midlands,region,7/29/21,58.6,,,,,,,
E12000005,West Midlands,region,7/28/21,58.4,,,,,,,
E12000005,West Midlands,region,7/27/21,58.2,,,,,,,
E12000005,West Midlands,region,7/26/21,58,,,,,,,
E12000005,West Midlands,region,7/25/21,57.8,,,,,,,
E12000005,West Midlands,region,7/24/21,57.7,,,,,,,
E12000005,West Midlands,region,7/23/21,57.4,,,,,,,
E12000005,West Midlands,region,7/22/21,57.1,,,,,,,
E12000005,West Midlands,region,7/21/21,56.8,,,,,,,
E12000005,West Midlands,region,7/20/21,56.6,,,,,,,
E12000005,West Midlands,region,7/19/21,56.4,,,,,,,
E12000005,West Midlands,region,7/18/21,56.2,,,,,,,
E12000005,West Midlands,region,7/17/21,56.1,,,,,,,
E12000005,West Midlands,region,7/16/21,55.7,,,,,,,
E12000005,West Midlands,region,7/15/21,55.5,,,,,,,
E12000005,West Midlands,region,7/14/21,55.1,,,,,,,
E12000005,West Midlands,region,7/13/21,54.9,,,,,,,
E12000005,West Midlands,region,7/12/21,54.7,,,,,,,
E12000005,West Midlands,region,7/11/21,54.6,,,,,,,
E12000005,West Midlands,region,7/10/21,54.4,,,,,,,
E12000005,West Midlands,region,7/9/21,54.2,,,,,,,
E12000005,West Midlands,region,7/8/21,54,,,,,,,
E12000005,West Midlands,region,7/7/21,53.8,,,,,,,
E12000005,West Midlands,region,7/6/21,53.6,,,,,,,
E12000005,West Midlands,region,7/5/21,53.4,,,,,,,
E12000005,West Midlands,region,7/4/21,53.2,,,,,,,
E12000005,West Midlands,region,7/3/21,53.1,,,,,,,
E12000005,West Midlands,region,7/2/21,52.8,,,,,,,
E12000005,West Midlands,region,7/1/21,52.6,,,,,,,
E12000005,West Midlands,region,6/30/21,52.4,,,,,,,
E12000005,West Midlands,region,6/29/21,52.3,,,,,,,
E12000005,West Midlands,region,6/28/21,52.1,,,,,,,
E12000005,West Midlands,region,6/27/21,51.9,,,,,,,
E12000005,West Midlands,region,6/26/21,51.7,,,,,,,
E12000005,West Midlands,region,6/25/21,51.4,,,,,,,
E12000005,West Midlands,region,6/24/21,51.3,,,,,,,
E12000005,West Midlands,region,6/23/21,51,,,,,,,
E12000005,West Midlands,region,6/22/21,50.8,,,,,,,
E12000005,West Midlands,region,6/21/21,50.7,,,,,,,
E12000005,West Midlands,region,6/20/21,50.5,,,,,,,
E12000005,West Midlands,region,6/19/21,50.4,,,,,,,
E12000005,West Midlands,region,6/18/21,50.1,,,,,,,
E12000005,West Midlands,region,6/17/21,49.9,,,,,,,
E12000005,West Midlands,region,6/16/21,49.6,,,,,,,
E12000005,West Midlands,region,6/15/21,49.3,,,,,,,
E12000005,West Midlands,region,6/14/21,49,,,,,,,
E12000005,West Midlands,region,6/13/21,48.8,,,,,,,
E12000005,West Midlands,region,6/12/21,48.5,,,,,,,
E12000005,West Midlands,region,6/11/21,47.9,,,,,,,
E12000005,West Midlands,region,6/10/21,47.5,,,,,,,
E12000005,West Midlands,region,6/9/21,47,,,,,,,
E12000005,West Midlands,region,6/8/21,46.6,,,,,,,
E12000005,West Midlands,region,6/7/21,46.2,,,,,,,
E12000005,West Midlands,region,6/6/21,45.8,,,,,,,
E12000005,West Midlands,region,6/5/21,45.4,,,,,,,
E12000005,West Midlands,region,6/4/21,44.6,,,,,,,
E12000005,West Midlands,region,6/3/21,44,,,,,,,
E12000005,West Midlands,region,6/2/21,43.5,,,,,,,
E12000005,West Midlands,region,6/1/21,43,,,,,,,
E12000005,West Midlands,region,5/31/21,42.5,,,,,,,
E12000005,West Midlands,region,5/30/21,42.2,,,,,,,
E12000005,West Midlands,region,5/29/21,41.9,,,,,,,
E12000005,West Midlands,region,5/28/21,41.2,,,,,,,
E12000005,West Midlands,region,5/27/21,40.5,,,,,,,
E12000005,West Midlands,region,5/26/21,39.7,,,,,,,
E12000005,West Midlands,region,5/25/21,38.9,,,,,,,
E12000005,West Midlands,region,5/24/21,38.2,,,,,,,
E12000005,West Midlands,region,5/23/21,37.6,,,,,,,
E12000005,West Midlands,region,5/22/21,37.1,,,,,,,
E12000005,West Midlands,region,5/21/21,36,,,,,,,
E12000005,West Midlands,region,5/20/21,35.3,,,,,,,
E12000005,West Midlands,region,5/19/21,34.5,,,,,,,
E12000005,West Midlands,region,5/18/21,33.9,,,,,,,
E12000005,West Midlands,region,5/17/21,33.3,,,,,,,
E12000005,West Midlands,region,5/16/21,32.9,,,,,,,
E12000005,West Midlands,region,5/15/21,32.6,,,,,,,
E12000005,West Midlands,region,5/14/21,32,,,,,,,
E12000005,West Midlands,region,5/13/21,31.3,,,,,,,
E12000005,West Midlands,region,5/12/21,30.4,,,,,,,
E12000005,West Midlands,region,5/11/21,29.5,,,,,,,
E12000005,West Midlands,region,5/10/21,28.9,,,,,,,
E12000005,West Midlands,region,5/9/21,28.6,,,,,,,
E12000005,West Midlands,region,5/8/21,28.3,,,,,,,
E12000005,West Midlands,region,5/7/21,27.6,,,,,,,
E12000005,West Midlands,region,5/6/21,26.8,,,,,,,
E12000005,West Midlands,region,5/5/21,25.9,,,,,,,
E12000005,West Midlands,region,5/4/21,25.2,,,,,,,
E12000005,West Midlands,region,5/3/21,24.8,,,,,,,
E12000005,West Midlands,region,5/2/21,24.6,,,,,,,
E12000005,West Midlands,region,5/1/21,24.3,,,,,,,
E12000005,West Midlands,region,4/30/21,23.6,,,,,,,
E12000005,West Midlands,region,4/29/21,22.9,,,,,,,
E12000005,West Midlands,region,4/28/21,22.1,,,,,,,
E12000005,West Midlands,region,4/27/21,21.3,,,,,,,
E12000005,West Midlands,region,4/26/21,20.8,,,,,,,
E12000005,West Midlands,region,4/25/21,20.2,,,,,,,
E12000005,West Midlands,region,4/24/21,19.8,,,,,,,
E12000005,West Midlands,region,4/23/21,18.9,,,,,,,
E12000005,West Midlands,region,4/22/21,18.1,,,,,,,
E12000005,West Midlands,region,4/21/21,17.4,,,,,,,
E12000005,West Midlands,region,4/20/21,16.8,,,,,,,
E12000005,West Midlands,region,4/19/21,16.3,,,,,,,
E12000005,West Midlands,region,4/18/21,15.9,,,,,,,
E12000005,West Midlands,region,4/17/21,15.5,,,,,,,
E12000005,West Midlands,region,4/16/21,14.8,,,,,,,
E12000005,West Midlands,region,4/15/21,13.9,,,,,,,
E12000005,West Midlands,region,4/14/21,13.2,,,,,,,
E12000005,West Midlands,region,4/13/21,12.6,,,,,,,
E12000005,West Midlands,region,4/12/21,12.2,,,,,,,
E12000005,West Midlands,region,4/11/21,11.8,,,,,,,
E12000005,West Midlands,region,4/10/21,11.5,,,,,,,
E12000005,West Midlands,region,4/9/21,10.7,,,,,,,
E12000005,West Midlands,region,4/8/21,10,,,,,,,
E12000005,West Midlands,region,4/7/21,9.4,,,,,,,
E12000005,West Midlands,region,4/6/21,8.8,,,,,,,
E12000005,West Midlands,region,4/5/21,8.4,,,,,,,
E12000005,West Midlands,region,4/4/21,8.3,,,,,,,
E12000005,West Midlands,region,4/3/21,8.2,,,,,,,
E12000005,West Midlands,region,4/2/21,8,,,,,,,
E12000005,West Midlands,region,4/1/21,7.6,,,,,,,
E12000005,West Midlands,region,3/31/21,6.8,,,,,,,
E12000005,West Midlands,region,3/30/21,6,,,,,,,
E12000005,West Midlands,region,3/29/21,5.6,,,,,,,
E12000005,West Midlands,region,3/28/21,5.4,,,,,,,
E12000005,West Midlands,region,3/27/21,5.2,,,,,,,
E12000005,West Midlands,region,3/26/21,4.7,,,,,,,
E12000005,West Midlands,region,3/25/21,4.1,,,,,,,
E12000005,West Midlands,region,3/24/21,3.7,,,,,,,
E12000005,West Midlands,region,3/23/21,3.3,,,,,,,
E12000005,West Midlands,region,3/22/21,3.1,,,,,,,
E12000005,West Midlands,region,3/21/21,3,,,,,,,
E12000005,West Midlands,region,3/20/21,3,,,,,,,
E12000005,West Midlands,region,3/19/21,2.8,,,,,,,
E12000005,West Midlands,region,3/18/21,2.6,,,,,,,
E12000005,West Midlands,region,3/17/21,2.4,,,,,,,
E12000005,West Midlands,region,3/16/21,2.2,,,,,,,
E12000005,West Midlands,region,3/15/21,2.1,,,,,,,
E12000005,West Midlands,region,3/14/21,2.1,,,,,,,
E12000005,West Midlands,region,3/13/21,2.1,,,,,,,
E12000005,West Midlands,region,3/12/21,2,,,,,,,
E12000005,West Midlands,region,3/11/21,1.9,,,,,,,
E12000005,West Midlands,region,3/10/21,1.8,,,,,,,
E12000005,West Midlands,region,3/9/21,1.7,,,,,,,
E12000005,West Midlands,region,3/8/21,1.6,,,,,,,
E12000005,West Midlands,region,3/7/21,1.6,,,,,,,
E12000005,West Midlands,region,3/6/21,1.6,,,,,,,
E12000005,West Midlands,region,3/5/21,1.5,,,,,,,
E12000005,West Midlands,region,3/4/21,1.4,,,,,,,
E12000005,West Midlands,region,3/3/21,1.3,,,,,,,
E12000005,West Midlands,region,3/2/21,1.1,,,,,,,
E12000005,West Midlands,region,3/1/21,1.1,,,,,,,
E12000005,West Midlands,region,2/28/21,1.1,,,,,,,
E12000005,West Midlands,region,2/27/21,1,,,,,,,
E12000005,West Midlands,region,2/26/21,1,,,,,,,
E12000005,West Midlands,region,2/25/21,1,,,,,,,
E12000005,West Midlands,region,2/24/21,0.9,,,,,,,
E12000005,West Midlands,region,2/23/21,0.9,,,,,,,
E12000005,West Midlands,region,2/22/21,0.9,,,,,,,
E12000005,West Midlands,region,2/21/21,0.9,,,,,,,
E12000005,West Midlands,region,2/20/21,0.9,,,,,,,
E12000005,West Midlands,region,2/19/21,0.9,,,,,,,
E12000005,West Midlands,region,2/18/21,0.9,,,,,,,
E12000005,West Midlands,region,2/17/21,0.9,,,,,,,
E12000005,West Midlands,region,2/16/21,0.9,,,,,,,
E12000005,West Midlands,region,2/15/21,0.8,,,,,,,
E12000005,West Midlands,region,2/14/21,0.8,,,,,,,
E12000005,West Midlands,region,2/13/21,0.8,,,,,,,
E12000005,West Midlands,region,2/12/21,0.8,,,,,,,
E12000005,West Midlands,region,2/11/21,0.8,,,,,,,
E12000005,West Midlands,region,2/10/21,0.8,,,,,,,
E12000005,West Midlands,region,2/9/21,0.8,,,,,,,
E12000005,West Midlands,region,2/8/21,0.8,,,,,,,
E12000005,West Midlands,region,2/7/21,0.8,,,,,,,
E12000005,West Midlands,region,2/6/21,0.8,,,,,,,
E12000005,West Midlands,region,2/5/21,0.8,,,,,,,
E12000005,West Midlands,region,2/4/21,0.8,,,,,,,
E12000005,West Midlands,region,2/3/21,0.8,,,,,,,
E12000005,West Midlands,region,2/2/21,0.8,,,,,,,
E12000005,West Midlands,region,2/1/21,0.8,,,,,,,
E12000005,West Midlands,region,1/31/21,0.8,,,,,,,
E12000005,West Midlands,region,1/30/21,0.8,,,,,,,
E12000005,West Midlands,region,1/29/21,0.8,,,,,,,
E12000005,West Midlands,region,1/28/21,0.8,,,,,,,
E12000005,West Midlands,region,1/27/21,0.8,,,,,,,
E12000005,West Midlands,region,1/26/21,0.8,,,,,,,
E12000005,West Midlands,region,1/25/21,0.8,,,,,,,
E12000005,West Midlands,region,1/24/21,0.8,,,,,,,
E12000005,West Midlands,region,1/23/21,0.8,,,,,,,
E12000005,West Midlands,region,1/22/21,0.8,,,,,,,
E12000005,West Midlands,region,1/21/21,0.8,,,,,,,
E12000005,West Midlands,region,1/20/21,0.8,,,,,,,
E12000005,West Midlands,region,1/19/21,0.8,,,,,,,
E12000005,West Midlands,region,1/18/21,0.8,,,,,,,
E12000005,West Midlands,region,1/17/21,0.8,,,,,,,
E12000005,West Midlands,region,1/16/21,0.8,,,,,,,
E12000005,West Midlands,region,1/15/21,0.8,,,,,,,
E12000005,West Midlands,region,1/14/21,0.8,,,,,,,
E12000005,West Midlands,region,1/13/21,0.8,,,,,,,
E12000005,West Midlands,region,1/12/21,0.8,,,,,,,
E12000005,West Midlands,region,1/11/21,0.8,,,,,,,
E12000005,West Midlands,region,1/10/21,0.8,,,,,,,
E12000005,West Midlands,region,1/9/21,0.7,,,,,,,
E12000005,West Midlands,region,1/8/21,0.5,,,,,,,
E12000005,West Midlands,region,1/7/21,0.4,,,,,,,
E12000005,West Midlands,region,1/6/21,0.3,,,,,,,
E12000005,West Midlands,region,1/5/21,0.1,,,,,,,
E12000005,West Midlands,region,1/4/21,0.1,,,,,,,
E12000006,East of England,region,10/10/21,72.9,,,,,,,
E12000006,East of England,region,10/9/21,72.9,,,,,,,
