areaCode,areaName,areaType,date,cumCasesBySpecimenDateRate
E12000003,Yorkshire and The Humber,region,28/06/2021,7812.6
E12000003,Yorkshire and The Humber,region,27/06/2021,7761.2
E12000003,Yorkshire and The Humber,region,26/06/2021,7726.4
E12000003,Yorkshire and The Humber,region,25/06/2021,7698.1
E12000003,Yorkshire and The Humber,region,24/06/2021,7665.8
E12000003,Yorkshire and The Humber,region,23/06/2021,7633.2
E12000003,Yorkshire and The Humber,region,22/06/2021,7601.1
E12000003,Yorkshire and The Humber,region,21/06/2021,7573
E12000003,Yorkshire and The Humber,region,20/06/2021,7546.4
E12000003,Yorkshire and The Humber,region,19/06/2021,7529.5
E12000003,Yorkshire and The Humber,region,18/06/2021,7514.7
E12000003,Yorkshire and The Humber,region,17/06/2021,7496.1
E12000003,Yorkshire and The Humber,region,16/06/2021,7477.6
E12000003,Yorkshire and The Humber,region,15/06/2021,7459.8
E12000003,Yorkshire and The Humber,region,14/06/2021,7444.4
E12000003,Yorkshire and The Humber,region,13/06/2021,7427.8
E12000003,Yorkshire and The Humber,region,12/06/2021,7417.2
E12000003,Yorkshire and The Humber,region,11/06/2021,7407.1
E12000003,Yorkshire and The Humber,region,10/06/2021,7395.4
E12000003,Yorkshire and The Humber,region,09/06/2021,7383.2
E12000003,Yorkshire and The Humber,region,08/06/2021,7370
E12000003,Yorkshire and The Humber,region,07/06/2021,7357.5
E12000003,Yorkshire and The Humber,region,06/06/2021,7344.4
E12000003,Yorkshire and The Humber,region,05/06/2021,7335.6
E12000003,Yorkshire and The Humber,region,04/06/2021,7327.7
E12000003,Yorkshire and The Humber,region,03/06/2021,7318.5
E12000003,Yorkshire and The Humber,region,02/06/2021,7309.3
E12000003,Yorkshire and The Humber,region,01/06/2021,7301.2
E12000003,Yorkshire and The Humber,region,31/05/2021,7292.9
E12000003,Yorkshire and The Humber,region,30/05/2021,7287.2
E12000003,Yorkshire and The Humber,region,29/05/2021,7281.7
E12000003,Yorkshire and The Humber,region,28/05/2021,7277.1
E12000003,Yorkshire and The Humber,region,27/05/2021,7271.7
E12000003,Yorkshire and The Humber,region,26/05/2021,7265.5
E12000003,Yorkshire and The Humber,region,25/05/2021,7259.2
E12000003,Yorkshire and The Humber,region,24/05/2021,7253.3
E12000003,Yorkshire and The Humber,region,23/05/2021,7247.4
E12000003,Yorkshire and The Humber,region,22/05/2021,7242.9
E12000003,Yorkshire and The Humber,region,21/05/2021,7238.8
E12000003,Yorkshire and The Humber,region,20/05/2021,7233.4
E12000003,Yorkshire and The Humber,region,19/05/2021,7228.6
E12000003,Yorkshire and The Humber,region,18/05/2021,7221.9
E12000003,Yorkshire and The Humber,region,17/05/2021,7216
E12000003,Yorkshire and The Humber,region,16/05/2021,7209.9
E12000003,Yorkshire and The Humber,region,15/05/2021,7205.5
E12000003,Yorkshire and The Humber,region,14/05/2021,7202
E12000003,Yorkshire and The Humber,region,13/05/2021,7198.3
E12000003,Yorkshire and The Humber,region,12/05/2021,7193.3
E12000003,Yorkshire and The Humber,region,11/05/2021,7187.5
E12000003,Yorkshire and The Humber,region,10/05/2021,7182.4
E12000003,Yorkshire and The Humber,region,09/05/2021,7175.9
E12000003,Yorkshire and The Humber,region,08/05/2021,7170.8
E12000003,Yorkshire and The Humber,region,07/05/2021,7166.7
E12000003,Yorkshire and The Humber,region,06/05/2021,7161.4
E12000003,Yorkshire and The Humber,region,05/05/2021,7156.2
E12000003,Yorkshire and The Humber,region,04/05/2021,7149.3
E12000003,Yorkshire and The Humber,region,03/05/2021,7142.9
E12000003,Yorkshire and The Humber,region,02/05/2021,7136.9
E12000003,Yorkshire and The Humber,region,01/05/2021,7133.1
E12000003,Yorkshire and The Humber,region,30/04/2021,7128.8
E12000003,Yorkshire and The Humber,region,29/04/2021,7123.4
E12000003,Yorkshire and The Humber,region,28/04/2021,7116.6
E12000003,Yorkshire and The Humber,region,27/04/2021,7108.9
E12000003,Yorkshire and The Humber,region,26/04/2021,7103.4
E12000003,Yorkshire and The Humber,region,25/04/2021,7096.1
E12000003,Yorkshire and The Humber,region,24/04/2021,7090.7
E12000003,Yorkshire and The Humber,region,23/04/2021,7086.5
E12000003,Yorkshire and The Humber,region,22/04/2021,7081
E12000003,Yorkshire and The Humber,region,21/04/2021,7074.2
E12000003,Yorkshire and The Humber,region,20/04/2021,7067.3
E12000003,Yorkshire and The Humber,region,19/04/2021,7059.9
E12000003,Yorkshire and The Humber,region,18/04/2021,7052.6
E12000003,Yorkshire and The Humber,region,17/04/2021,7046.7
E12000003,Yorkshire and The Humber,region,16/04/2021,7042.6
E12000003,Yorkshire and The Humber,region,15/04/2021,7035.9
E12000003,Yorkshire and The Humber,region,14/04/2021,7029.9
E12000003,Yorkshire and The Humber,region,13/04/2021,7023.6
E12000003,Yorkshire and The Humber,region,12/04/2021,7016.9
E12000003,Yorkshire and The Humber,region,11/04/2021,7008.5
E12000003,Yorkshire and The Humber,region,10/04/2021,7001.7
E12000003,Yorkshire and The Humber,region,09/04/2021,6994
E12000003,Yorkshire and The Humber,region,08/04/2021,6985.5
E12000003,Yorkshire and The Humber,region,07/04/2021,6976.3
E12000003,Yorkshire and The Humber,region,06/04/2021,6966.3
E12000003,Yorkshire and The Humber,region,05/04/2021,6957.4
E12000003,Yorkshire and The Humber,region,04/04/2021,6948.3
E12000003,Yorkshire and The Humber,region,03/04/2021,6940.2
E12000003,Yorkshire and The Humber,region,02/04/2021,6932
E12000003,Yorkshire and The Humber,region,01/04/2021,6923.6
E12000003,Yorkshire and The Humber,region,31/03/2021,6913.3
E12000003,Yorkshire and The Humber,region,30/03/2021,6901.8
E12000003,Yorkshire and The Humber,region,29/03/2021,6890.4
E12000003,Yorkshire and The Humber,region,28/03/2021,6879.7
E12000003,Yorkshire and The Humber,region,27/03/2021,6865.5
E12000003,Yorkshire and The Humber,region,26/03/2021,6854.4
E12000003,Yorkshire and The Humber,region,25/03/2021,6840.9
E12000003,Yorkshire and The Humber,region,24/03/2021,6825
E12000003,Yorkshire and The Humber,region,23/03/2021,6806.9
E12000003,Yorkshire and The Humber,region,22/03/2021,6789.4
E12000003,Yorkshire and The Humber,region,21/03/2021,6769.6
E12000003,Yorkshire and The Humber,region,20/03/2021,6754.9
E12000003,Yorkshire and The Humber,region,19/03/2021,6742.5
E12000003,Yorkshire and The Humber,region,18/03/2021,6726.6
E12000003,Yorkshire and The Humber,region,17/03/2021,6710.8
E12000003,Yorkshire and The Humber,region,16/03/2021,6693.9
E12000003,Yorkshire and The Humber,region,15/03/2021,6677.7
E12000003,Yorkshire and The Humber,region,14/03/2021,6659.4
E12000003,Yorkshire and The Humber,region,13/03/2021,6647.3
E12000003,Yorkshire and The Humber,region,12/03/2021,6635.3
E12000003,Yorkshire and The Humber,region,11/03/2021,6619.8
E12000003,Yorkshire and The Humber,region,10/03/2021,6603.5
E12000003,Yorkshire and The Humber,region,09/03/2021,6586.6
E12000003,Yorkshire and The Humber,region,08/03/2021,6569.3
E12000003,Yorkshire and The Humber,region,07/03/2021,6551.6
E12000003,Yorkshire and The Humber,region,06/03/2021,6541.6
E12000003,Yorkshire and The Humber,region,05/03/2021,6529.7
E12000003,Yorkshire and The Humber,region,04/03/2021,6515.8
E12000003,Yorkshire and The Humber,region,03/03/2021,6502.1
E12000003,Yorkshire and The Humber,region,02/03/2021,6486.6
E12000003,Yorkshire and The Humber,region,01/03/2021,6470.1
E12000003,Yorkshire and The Humber,region,28/02/2021,6452.7
E12000003,Yorkshire and The Humber,region,27/02/2021,6442.2
E12000003,Yorkshire and The Humber,region,26/02/2021,6431.1
E12000003,Yorkshire and The Humber,region,25/02/2021,6415.8
E12000003,Yorkshire and The Humber,region,24/02/2021,6399.1
E12000003,Yorkshire and The Humber,region,23/02/2021,6379.9
E12000003,Yorkshire and The Humber,region,22/02/2021,6360.1
E12000003,Yorkshire and The Humber,region,21/02/2021,6338.1
E12000003,Yorkshire and The Humber,region,20/02/2021,6321.3
E12000003,Yorkshire and The Humber,region,19/02/2021,6304.2
E12000003,Yorkshire and The Humber,region,18/02/2021,6282.3
E12000003,Yorkshire and The Humber,region,17/02/2021,6258.4
E12000003,Yorkshire and The Humber,region,16/02/2021,6234.8
E12000003,Yorkshire and The Humber,region,15/02/2021,6210.4
E12000003,Yorkshire and The Humber,region,14/02/2021,6185.1
E12000003,Yorkshire and The Humber,region,13/02/2021,6167.6
E12000003,Yorkshire and The Humber,region,12/02/2021,6151
E12000003,Yorkshire and The Humber,region,11/02/2021,6129.6
E12000003,Yorkshire and The Humber,region,10/02/2021,6107.7
E12000003,Yorkshire and The Humber,region,09/02/2021,6085.2
E12000003,Yorkshire and The Humber,region,08/02/2021,6061.5
E12000003,Yorkshire and The Humber,region,07/02/2021,6036.6
E12000003,Yorkshire and The Humber,region,06/02/2021,6016
E12000003,Yorkshire and The Humber,region,05/02/2021,5995.7
E12000003,Yorkshire and The Humber,region,04/02/2021,5971
E12000003,Yorkshire and The Humber,region,03/02/2021,5942.9
E12000003,Yorkshire and The Humber,region,02/02/2021,5911.4
E12000003,Yorkshire and The Humber,region,01/02/2021,5892.8
E12000003,Yorkshire and The Humber,region,31/01/2021,5861.9
E12000003,Yorkshire and The Humber,region,30/01/2021,5839.3
E12000003,Yorkshire and The Humber,region,29/01/2021,5817.1
E12000003,Yorkshire and The Humber,region,28/01/2021,5790.3
E12000003,Yorkshire and The Humber,region,27/01/2021,5761.4
E12000003,Yorkshire and The Humber,region,26/01/2021,5728.6
E12000003,Yorkshire and The Humber,region,25/01/2021,5697.1
E12000003,Yorkshire and The Humber,region,24/01/2021,5661.4
E12000003,Yorkshire and The Humber,region,23/01/2021,5637.5
E12000003,Yorkshire and The Humber,region,22/01/2021,5613.3
E12000003,Yorkshire and The Humber,region,21/01/2021,5583.4
E12000003,Yorkshire and The Humber,region,20/01/2021,5550.4
E12000003,Yorkshire and The Humber,region,19/01/2021,5512.5
E12000003,Yorkshire and The Humber,region,18/01/2021,5471.5
E12000003,Yorkshire and The Humber,region,17/01/2021,5425.8
E12000003,Yorkshire and The Humber,region,16/01/2021,5396.1
E12000003,Yorkshire and The Humber,region,15/01/2021,5365.4
E12000003,Yorkshire and The Humber,region,14/01/2021,5330.1
E12000003,Yorkshire and The Humber,region,13/01/2021,5308.3
E12000003,Yorkshire and The Humber,region,12/01/2021,5268
E12000003,Yorkshire and The Humber,region,11/01/2021,5222.6
E12000003,Yorkshire and The Humber,region,10/01/2021,5170.8
E12000003,Yorkshire and The Humber,region,09/01/2021,5139.2
E12000003,Yorkshire and The Humber,region,08/01/2021,5105.6
E12000003,Yorkshire and The Humber,region,07/01/2021,5067.7
E12000003,Yorkshire and The Humber,region,06/01/2021,5023.5
E12000003,Yorkshire and The Humber,region,05/01/2021,4976.9
E12000003,Yorkshire and The Humber,region,04/01/2021,4926.1
E12000003,Yorkshire and The Humber,region,03/01/2021,4863.3
E12000003,Yorkshire and The Humber,region,02/01/2021,4819.4
E12000003,Yorkshire and The Humber,region,01/01/2021,4769.9
E12000003,Yorkshire and The Humber,region,31/12/2020,4743.2
E12000003,Yorkshire and The Humber,region,30/12/2020,4704
E12000003,Yorkshire and The Humber,region,29/12/2020,4650.8
E12000003,Yorkshire and The Humber,region,28/12/2020,4592.5
E12000003,Yorkshire and The Humber,region,27/12/2020,4554.1
E12000003,Yorkshire and The Humber,region,26/12/2020,4518.7
E12000003,Yorkshire and The Humber,region,25/12/2020,4488.6
E12000003,Yorkshire and The Humber,region,24/12/2020,4477.9
E12000003,Yorkshire and The Humber,region,23/12/2020,4455.3
E12000003,Yorkshire and The Humber,region,22/12/2020,4425.8
E12000003,Yorkshire and The Humber,region,21/12/2020,4392
E12000003,Yorkshire and The Humber,region,20/12/2020,4356.1
E12000003,Yorkshire and The Humber,region,19/12/2020,4330.5
E12000003,Yorkshire and The Humber,region,18/12/2020,4312.1
E12000003,Yorkshire and The Humber,region,17/12/2020,4285.9
E12000003,Yorkshire and The Humber,region,16/12/2020,4264.6
E12000003,Yorkshire and The Humber,region,15/12/2020,4242.4
E12000003,Yorkshire and The Humber,region,14/12/2020,4215.3
E12000003,Yorkshire and The Humber,region,13/12/2020,4184.2
E12000003,Yorkshire and The Humber,region,12/12/2020,4165.6
E12000003,Yorkshire and The Humber,region,11/12/2020,4148.4
E12000003,Yorkshire and The Humber,region,10/12/2020,4126.1
E12000003,Yorkshire and The Humber,region,09/12/2020,4104.1
E12000003,Yorkshire and The Humber,region,08/12/2020,4079.9
E12000003,Yorkshire and The Humber,region,07/12/2020,4055.6
E12000003,Yorkshire and The Humber,region,06/12/2020,4030.3
E12000003,Yorkshire and The Humber,region,05/12/2020,4014.7
E12000003,Yorkshire and The Humber,region,04/12/2020,3998.8
E12000003,Yorkshire and The Humber,region,03/12/2020,3979.8
E12000003,Yorkshire and The Humber,region,02/12/2020,3959
E12000003,Yorkshire and The Humber,region,01/12/2020,3934.7
E12000003,Yorkshire and The Humber,region,30/11/2020,3907.8
E12000003,Yorkshire and The Humber,region,29/11/2020,3877
E12000003,Yorkshire and The Humber,region,28/11/2020,3858.2
E12000003,Yorkshire and The Humber,region,27/11/2020,3838.4
E12000003,Yorkshire and The Humber,region,26/11/2020,3814.7
E12000003,Yorkshire and The Humber,region,25/11/2020,3789.5
E12000003,Yorkshire and The Humber,region,24/11/2020,3760.3
E12000003,Yorkshire and The Humber,region,23/11/2020,3728.5
E12000003,Yorkshire and The Humber,region,22/11/2020,3691.2
E12000003,Yorkshire and The Humber,region,21/11/2020,3666.8
E12000003,Yorkshire and The Humber,region,20/11/2020,3642.1
E12000003,Yorkshire and The Humber,region,19/11/2020,3607
E12000003,Yorkshire and The Humber,region,18/11/2020,3569.2
E12000003,Yorkshire and The Humber,region,17/11/2020,3522.5
E12000003,Yorkshire and The Humber,region,16/11/2020,3467.2
E12000003,Yorkshire and The Humber,region,15/11/2020,3407.9
E12000003,Yorkshire and The Humber,region,14/11/2020,3370
E12000003,Yorkshire and The Humber,region,13/11/2020,3324.8
E12000003,Yorkshire and The Humber,region,12/11/2020,3269.1
E12000003,Yorkshire and The Humber,region,11/11/2020,3211.2
E12000003,Yorkshire and The Humber,region,10/11/2020,3144.3
E12000003,Yorkshire and The Humber,region,09/11/2020,3076.1
E12000003,Yorkshire and The Humber,region,08/11/2020,2994.8
E12000003,Yorkshire and The Humber,region,07/11/2020,2942.5
E12000003,Yorkshire and The Humber,region,06/11/2020,2891.4
E12000003,Yorkshire and The Humber,region,05/11/2020,2825.6
E12000003,Yorkshire and The Humber,region,04/11/2020,2760.7
E12000003,Yorkshire and The Humber,region,03/11/2020,2697.3
E12000003,Yorkshire and The Humber,region,02/11/2020,2625.9
E12000003,Yorkshire and The Humber,region,01/11/2020,2541.5
E12000003,Yorkshire and The Humber,region,31/10/2020,2490.6
E12000003,Yorkshire and The Humber,region,30/10/2020,2443.1
E12000003,Yorkshire and The Humber,region,29/10/2020,2380.5
E12000003,Yorkshire and The Humber,region,28/10/2020,2317.9
E12000003,Yorkshire and The Humber,region,27/10/2020,2253.1
E12000003,Yorkshire and The Humber,region,26/10/2020,2188.4
E12000003,Yorkshire and The Humber,region,25/10/2020,2118.7
E12000003,Yorkshire and The Humber,region,24/10/2020,2079.8
E12000003,Yorkshire and The Humber,region,23/10/2020,2039.1
E12000003,Yorkshire and The Humber,region,22/10/2020,1985.3
E12000003,Yorkshire and The Humber,region,21/10/2020,1925.6
E12000003,Yorkshire and The Humber,region,20/10/2020,1862.5
E12000003,Yorkshire and The Humber,region,19/10/2020,1798
E12000003,Yorkshire and The Humber,region,18/10/2020,1728.7
E12000003,Yorkshire and The Humber,region,17/10/2020,1688.6
E12000003,Yorkshire and The Humber,region,16/10/2020,1645.9
E12000003,Yorkshire and The Humber,region,15/10/2020,1602
E12000003,Yorkshire and The Humber,region,14/10/2020,1557.1
E12000003,Yorkshire and The Humber,region,13/10/2020,1507
E12000003,Yorkshire and The Humber,region,12/10/2020,1461.2
E12000003,Yorkshire and The Humber,region,11/10/2020,1411.5
E12000003,Yorkshire and The Humber,region,10/10/2020,1382.2
E12000003,Yorkshire and The Humber,region,09/10/2020,1347.5
E12000003,Yorkshire and The Humber,region,08/10/2020,1313.8
E12000003,Yorkshire and The Humber,region,07/10/2020,1270
E12000003,Yorkshire and The Humber,region,06/10/2020,1221.9
E12000003,Yorkshire and The Humber,region,05/10/2020,1178.4
E12000003,Yorkshire and The Humber,region,04/10/2020,1137.6
E12000003,Yorkshire and The Humber,region,03/10/2020,1107.3
E12000003,Yorkshire and The Humber,region,02/10/2020,1077.4
E12000003,Yorkshire and The Humber,region,01/10/2020,1037.7
E12000003,Yorkshire and The Humber,region,30/09/2020,999.3
E12000003,Yorkshire and The Humber,region,29/09/2020,967
E12000003,Yorkshire and The Humber,region,28/09/2020,942.1
E12000003,Yorkshire and The Humber,region,27/09/2020,915.9
E12000003,Yorkshire and The Humber,region,26/09/2020,897.4
E12000003,Yorkshire and The Humber,region,25/09/2020,882.7
E12000003,Yorkshire and The Humber,region,24/09/2020,868.1
E12000003,Yorkshire and The Humber,region,23/09/2020,851.5
E12000003,Yorkshire and The Humber,region,22/09/2020,838.3
E12000003,Yorkshire and The Humber,region,21/09/2020,825.4
E12000003,Yorkshire and The Humber,region,20/09/2020,814.3
E12000003,Yorkshire and The Humber,region,19/09/2020,802.3
E12000003,Yorkshire and The Humber,region,18/09/2020,792.2
E12000003,Yorkshire and The Humber,region,17/09/2020,782.1
E12000003,Yorkshire and The Humber,region,16/09/2020,771.8
E12000003,Yorkshire and The Humber,region,15/09/2020,762
E12000003,Yorkshire and The Humber,region,14/09/2020,754.4
E12000003,Yorkshire and The Humber,region,13/09/2020,747.4
E12000003,Yorkshire and The Humber,region,12/09/2020,742.1
E12000003,Yorkshire and The Humber,region,11/09/2020,736.4
E12000003,Yorkshire and The Humber,region,10/09/2020,729.5
E12000003,Yorkshire and The Humber,region,09/09/2020,721.1
E12000003,Yorkshire and The Humber,region,08/09/2020,714
E12000003,Yorkshire and The Humber,region,07/09/2020,707.1
E12000003,Yorkshire and The Humber,region,06/09/2020,697.7
E12000003,Yorkshire and The Humber,region,05/09/2020,692.2
E12000003,Yorkshire and The Humber,region,04/09/2020,686.5
E12000003,Yorkshire and The Humber,region,03/09/2020,681.1
E12000003,Yorkshire and The Humber,region,02/09/2020,675
E12000003,Yorkshire and The Humber,region,01/09/2020,668.3
E12000003,Yorkshire and The Humber,region,31/08/2020,663.5
E12000003,Yorkshire and The Humber,region,30/08/2020,660.1
E12000003,Yorkshire and The Humber,region,29/08/2020,657.5
E12000003,Yorkshire and The Humber,region,28/08/2020,654.4
E12000003,Yorkshire and The Humber,region,27/08/2020,651.5
E12000003,Yorkshire and The Humber,region,26/08/2020,648
E12000003,Yorkshire and The Humber,region,25/08/2020,645.9
E12000003,Yorkshire and The Humber,region,24/08/2020,643.4
E12000003,Yorkshire and The Humber,region,23/08/2020,640.7
E12000003,Yorkshire and The Humber,region,22/08/2020,639
E12000003,Yorkshire and The Humber,region,21/08/2020,637.4
E12000003,Yorkshire and The Humber,region,20/08/2020,635
E12000003,Yorkshire and The Humber,region,19/08/2020,632
E12000003,Yorkshire and The Humber,region,18/08/2020,629.5
E12000003,Yorkshire and The Humber,region,17/08/2020,627.3
E12000003,Yorkshire and The Humber,region,16/08/2020,625
E12000003,Yorkshire and The Humber,region,15/08/2020,623.6
E12000003,Yorkshire and The Humber,region,14/08/2020,621.7
E12000003,Yorkshire and The Humber,region,13/08/2020,618.8
E12000003,Yorkshire and The Humber,region,12/08/2020,615.5
E12000003,Yorkshire and The Humber,region,11/08/2020,612.4
E12000003,Yorkshire and The Humber,region,10/08/2020,609.1
E12000003,Yorkshire and The Humber,region,09/08/2020,605.1
E12000003,Yorkshire and The Humber,region,08/08/2020,603.3
E12000003,Yorkshire and The Humber,region,07/08/2020,601.5
E12000003,Yorkshire and The Humber,region,06/08/2020,599.3
E12000003,Yorkshire and The Humber,region,05/08/2020,596.1
E12000003,Yorkshire and The Humber,region,04/08/2020,593.2
E12000003,Yorkshire and The Humber,region,03/08/2020,590.6
E12000003,Yorkshire and The Humber,region,02/08/2020,588
E12000003,Yorkshire and The Humber,region,01/08/2020,586.5
E12000003,Yorkshire and The Humber,region,31/07/2020,585
E12000003,Yorkshire and The Humber,region,30/07/2020,583.2
E12000003,Yorkshire and The Humber,region,29/07/2020,580.7
E12000003,Yorkshire and The Humber,region,28/07/2020,577.7
E12000003,Yorkshire and The Humber,region,27/07/2020,575
E12000003,Yorkshire and The Humber,region,26/07/2020,572.4
E12000003,Yorkshire and The Humber,region,25/07/2020,570.8
E12000003,Yorkshire and The Humber,region,24/07/2020,569.2
E12000003,Yorkshire and The Humber,region,23/07/2020,567.2
E12000003,Yorkshire and The Humber,region,22/07/2020,565.3
E12000003,Yorkshire and The Humber,region,21/07/2020,563.4
E12000003,Yorkshire and The Humber,region,20/07/2020,561.6
E12000003,Yorkshire and The Humber,region,19/07/2020,559.6
E12000003,Yorkshire and The Humber,region,18/07/2020,557.7
E12000003,Yorkshire and The Humber,region,17/07/2020,556
E12000003,Yorkshire and The Humber,region,16/07/2020,554.2
E12000003,Yorkshire and The Humber,region,15/07/2020,552.6
E12000003,Yorkshire and The Humber,region,14/07/2020,550.5
E12000003,Yorkshire and The Humber,region,13/07/2020,548.1
E12000003,Yorkshire and The Humber,region,12/07/2020,545.6
E12000003,Yorkshire and The Humber,region,11/07/2020,543.8
E12000003,Yorkshire and The Humber,region,10/07/2020,542.3
E12000003,Yorkshire and The Humber,region,09/07/2020,540.6
E12000003,Yorkshire and The Humber,region,08/07/2020,538.9
E12000003,Yorkshire and The Humber,region,07/07/2020,536.6
E12000003,Yorkshire and The Humber,region,06/07/2020,534.7
E12000003,Yorkshire and The Humber,region,05/07/2020,532.6
E12000003,Yorkshire and The Humber,region,04/07/2020,530.9
E12000003,Yorkshire and The Humber,region,03/07/2020,529.5
E12000003,Yorkshire and The Humber,region,02/07/2020,527.6
E12000003,Yorkshire and The Humber,region,01/07/2020,525.7
E12000003,Yorkshire and The Humber,region,30/06/2020,523.3
E12000003,Yorkshire and The Humber,region,29/06/2020,521.3
E12000003,Yorkshire and The Humber,region,28/06/2020,518.9
E12000003,Yorkshire and The Humber,region,27/06/2020,517.1
E12000003,Yorkshire and The Humber,region,26/06/2020,514.4
E12000003,Yorkshire and The Humber,region,25/06/2020,511.7
E12000003,Yorkshire and The Humber,region,24/06/2020,509.1
E12000003,Yorkshire and The Humber,region,23/06/2020,506.3
E12000003,Yorkshire and The Humber,region,22/06/2020,503.2
E12000003,Yorkshire and The Humber,region,21/06/2020,500.4
E12000003,Yorkshire and The Humber,region,20/06/2020,498.3
E12000003,Yorkshire and The Humber,region,19/06/2020,495.3
E12000003,Yorkshire and The Humber,region,18/06/2020,491.6
E12000003,Yorkshire and The Humber,region,17/06/2020,487
E12000003,Yorkshire and The Humber,region,16/06/2020,482.8
E12000003,Yorkshire and The Humber,region,15/06/2020,478.9
E12000003,Yorkshire and The Humber,region,14/06/2020,475.5
E12000003,Yorkshire and The Humber,region,13/06/2020,472.6
E12000003,Yorkshire and The Humber,region,12/06/2020,469.1
E12000003,Yorkshire and The Humber,region,11/06/2020,464.6
E12000003,Yorkshire and The Humber,region,10/06/2020,461
E12000003,Yorkshire and The Humber,region,09/06/2020,456.9
E12000003,Yorkshire and The Humber,region,08/06/2020,453.8
E12000003,Yorkshire and The Humber,region,07/06/2020,450.4
E12000003,Yorkshire and The Humber,region,06/06/2020,447.7
E12000003,Yorkshire and The Humber,region,05/06/2020,445.5
E12000003,Yorkshire and The Humber,region,04/06/2020,442.7
E12000003,Yorkshire and The Humber,region,03/06/2020,439.5
E12000003,Yorkshire and The Humber,region,02/06/2020,435.8
E12000003,Yorkshire and The Humber,region,01/06/2020,432.2
E12000003,Yorkshire and The Humber,region,31/05/2020,428.7
E12000003,Yorkshire and The Humber,region,30/05/2020,425.5
E12000003,Yorkshire and The Humber,region,29/05/2020,422.6
E12000003,Yorkshire and The Humber,region,28/05/2020,419
E12000003,Yorkshire and The Humber,region,27/05/2020,414
E12000003,Yorkshire and The Humber,region,26/05/2020,409.5
E12000003,Yorkshire and The Humber,region,25/05/2020,405.3
E12000003,Yorkshire and The Humber,region,24/05/2020,400.7
E12000003,Yorkshire and The Humber,region,23/05/2020,397
E12000003,Yorkshire and The Humber,region,22/05/2020,392.7
E12000003,Yorkshire and The Humber,region,21/05/2020,387.9
E12000003,Yorkshire and The Humber,region,20/05/2020,381
E12000003,Yorkshire and The Humber,region,19/05/2020,375.7
E12000003,Yorkshire and The Humber,region,18/05/2020,368.6
E12000003,Yorkshire and The Humber,region,17/05/2020,363.9
E12000003,Yorkshire and The Humber,region,16/05/2020,359.5
E12000003,Yorkshire and The Humber,region,15/05/2020,354.8
E12000003,Yorkshire and The Humber,region,14/05/2020,348.7
E12000003,Yorkshire and The Humber,region,13/05/2020,342.3
E12000003,Yorkshire and The Humber,region,12/05/2020,335
E12000003,Yorkshire and The Humber,region,11/05/2020,328.2
E12000003,Yorkshire and The Humber,region,10/05/2020,320.5
E12000003,Yorkshire and The Humber,region,09/05/2020,315.1
E12000003,Yorkshire and The Humber,region,08/05/2020,310.7
E12000003,Yorkshire and The Humber,region,07/05/2020,304.3
E12000003,Yorkshire and The Humber,region,06/05/2020,296
E12000003,Yorkshire and The Humber,region,05/05/2020,288.6
E12000003,Yorkshire and The Humber,region,04/05/2020,280.6
E12000003,Yorkshire and The Humber,region,03/05/2020,274.2
E12000003,Yorkshire and The Humber,region,02/05/2020,267.3
E12000003,Yorkshire and The Humber,region,01/05/2020,260.4
E12000003,Yorkshire and The Humber,region,30/04/2020,249.1
E12000003,Yorkshire and The Humber,region,29/04/2020,238.7
E12000003,Yorkshire and The Humber,region,28/04/2020,225.8
E12000003,Yorkshire and The Humber,region,27/04/2020,217
E12000003,Yorkshire and The Humber,region,26/04/2020,207.8
E12000003,Yorkshire and The Humber,region,25/04/2020,200.1
E12000003,Yorkshire and The Humber,region,24/04/2020,192.7
E12000003,Yorkshire and The Humber,region,23/04/2020,182
E12000003,Yorkshire and The Humber,region,22/04/2020,173.9
E12000003,Yorkshire and The Humber,region,21/04/2020,163.7
E12000003,Yorkshire and The Humber,region,20/04/2020,157.4
E12000003,Yorkshire and The Humber,region,19/04/2020,150.1
E12000003,Yorkshire and The Humber,region,18/04/2020,142.6
E12000003,Yorkshire and The Humber,region,17/04/2020,136
E12000003,Yorkshire and The Humber,region,16/04/2020,129.7
E12000003,Yorkshire and The Humber,region,15/04/2020,122.9
E12000003,Yorkshire and The Humber,region,14/04/2020,114.3
E12000003,Yorkshire and The Humber,region,13/04/2020,108.6
E12000003,Yorkshire and The Humber,region,12/04/2020,102.7
E12000003,Yorkshire and The Humber,region,11/04/2020,97.9
E12000003,Yorkshire and The Humber,region,10/04/2020,93.2
E12000003,Yorkshire and The Humber,region,09/04/2020,87.8
E12000003,Yorkshire and The Humber,region,08/04/2020,82.2
E12000003,Yorkshire and The Humber,region,07/04/2020,76.5
E12000003,Yorkshire and The Humber,region,06/04/2020,70.4
E12000003,Yorkshire and The Humber,region,05/04/2020,64.6
E12000003,Yorkshire and The Humber,region,04/04/2020,60.7
E12000003,Yorkshire and The Humber,region,03/04/2020,57
E12000003,Yorkshire and The Humber,region,02/04/2020,52.1
E12000003,Yorkshire and The Humber,region,01/04/2020,47.7
E12000003,Yorkshire and The Humber,region,31/03/2020,42
E12000003,Yorkshire and The Humber,region,30/03/2020,36.2
E12000003,Yorkshire and The Humber,region,29/03/2020,31.1
E12000003,Yorkshire and The Humber,region,28/03/2020,26.9
E12000003,Yorkshire and The Humber,region,27/03/2020,23.2
